"filename","relative_path","status","angle_deg","left_deg","right_deg","uncertainty_deg","surface_type","baseline_tilt_deg","baseline_confidence","contact_confidence","symmetry_score","circle_deg","ellipse_deg","polynomial_deg","young_laplace_deg","r2_circle","r2_ellipse","r2_young_laplace","method_weights","method_quality","message"
"C_3%_2 coat_6a.JPG","C_3%_2 coat_6a.JPG","OK","134.307778","134.140018","133.946960","3.079340","Hydrophobic","-0.685852","0.853906","0.300793","0.772092","135.326419","132.276630","126.139274","135.041550","0.999782","0.999785","0.999196","{circle: 0.1749582975618828, circle_local: 0.17597923049763575, ellipse: 0.15638046929551522, polynomial: 0.024198817515634102, young_laplace: 0.4684831851293322}","{circle: {is_valid: true, invalid_reason: null}, circle_local: {is_valid: true, invalid_reason: null}, ellipse: {is_valid: true, invalid_reason: null}, polynomial: {is_valid: true, invalid_reason: null}, young_laplace: {is_valid: true, invalid_reason: null}}","🎯 Contact Angle: 134.31° ± 3.08° |  | Left: 134.1° | Right: 133.9° | Hysteresis: 0.2° | Baseline tilt: -0.69° (silhouette, conf=0.85) | Valid methods: 5/5 |  | Methods: | • Circle fit: 135.3° (R²=1.000) | • Ellipse fit: 132.3° (R²=1.000) | • Polynomial: 126.1° (R²=0.769) | • Young-Laplace: 135.0° (R²=0.999, Bo=9.43e-4, residual=0.028) |  | Scale: 10.000 um/px (approximate) |  | Drop radius: 0.6771 mm | Bo_physical: 6.17e-2 | Angle calibration: disabled_untrusted_profile | Symmetry score: 0.77 |  | Surface: Hydrophobic | Contour: 288 points | Background: Light |  | ⚠️ Physical units are approximate. Add scale calibration for scientific metrology. | "
"C_3%_2 coat_6b.JPG","C_3%_2 coat_6b.JPG","OK","129.047652","128.512166","129.243996","2.074494","Hydrophobic","-0.941873","0.795469","0.795820","0.701970","128.320470","131.380381","129.107781","128.285592","0.999937","0.999993","0.999937","{circle: 0.13343135941361528, circle_local: 0.13160556029288445, ellipse: 0.11391251959891002, polynomial: 0.1008559562548671, young_laplace: 0.5201946044397232}","{circle: {is_valid: true, invalid_reason: null}, circle_local: {is_valid: true, invalid_reason: null}, ellipse: {is_valid: true, invalid_reason: null}, polynomial: {is_valid: true, invalid_reason: null}, young_laplace: {is_valid: true, invalid_reason: null}}","🎯 Contact Angle: 129.05° ± 2.07° |  | Left: 128.5° | Right: 129.2° | Hysteresis: 0.7° | Baseline tilt: -0.94° (silhouette, conf=0.80) | Valid methods: 5/5 |  | Methods: | • Circle fit: 128.3° (R²=1.000) | • Ellipse fit: 131.4° (R²=1.000) | • Polynomial: 129.1° (R²=0.956) | • Young-Laplace: 128.3° (R²=1.000, Bo=1.00e-4, residual=0.008) |  | Scale: 10.000 um/px (approximate) |  | Drop radius: 0.7221 mm | Bo_physical: 7.01e-2 | Angle calibration: disabled_untrusted_profile | Symmetry score: 0.70 |  | Surface: Hydrophobic | Contour: 298 points | Background: Light |  | ⚠️ Physical units are approximate. Add scale calibration for scientific metrology. | "
"Screenshot (585).png","Fitting/Screenshot (585).png","OK","114.915196","115.706660","114.848107","8.780050","Hydrophobic","-1.532326","0.535937","0.461981","0.401287","112.223465","120.814851","121.368420","111.373939","0.998356","0.998755","0.997454","{circle: 0.2257758328513864, circle_local: 0.2309115786123696, ellipse: 0.1724993497069414, polynomial: 0.04925114177964151, young_laplace: 0.32156209704966127}","{circle: {is_valid: true, invalid_reason: null}, circle_local: {is_valid: true, invalid_reason: null}, ellipse: {is_valid: true, invalid_reason: null}, polynomial: {is_valid: true, invalid_reason: null}, young_laplace: {is_valid: true, invalid_reason: null}}","🎯 Contact Angle: 114.92° ± 8.78° |  | Left: 115.7° | Right: 114.8° | Hysteresis: 0.9° | Baseline tilt: -1.53° (silhouette, conf=0.54) | Valid methods: 5/5 |  | Methods: | • Circle fit: 112.2° (R²=0.998) | • Ellipse fit: 120.8° (R²=0.999) | • Polynomial: 121.4° (R²=0.797) | • Young-Laplace: 111.4° (R²=0.997, Bo=1.00e-4, residual=0.047) |  | Scale: 10.000 um/px (approximate) |  | Drop radius: 0.9012 mm | Bo_physical: 1.09e-1 | Angle calibration: disabled_untrusted_profile | Symmetry score: 0.40 |  | Surface: Hydrophobic | Contour: 268 points | Background: Light |  | ⚠️ Physical units are approximate. Add scale calibration for scientific metrology. | "
"Screenshot (586).png","Fitting/Screenshot (586).png","OK","120.182345","122.385152","119.105607","7.235395","Hydrophobic","-1.419554","0.541667","0.439466","0.107673","117.473598","126.520499","125.077642","116.970535","0.998886","0.999231","0.997990","{circle: 0.2417638710928615, circle_local: 0.24729779426274856, ellipse: 0.15428178227503067, polynomial: 0.0561639480665642, young_laplace: 0.3004926043027952}","{circle: {is_valid: true, invalid_reason: null}, circle_local: {is_valid: true, invalid_reason: null}, ellipse: {is_valid: true, invalid_reason: null}, polynomial: {is_valid: true, invalid_reason: null}, young_laplace: {is_valid: true, invalid_reason: null}}","🎯 Contact Angle: 120.18° ± 7.24° |  | Left: 122.4° | Right: 119.1° | Hysteresis: 3.3° | Baseline tilt: -1.42° (silhouette, conf=0.54) | Valid methods: 5/5 |  | Methods: | • Circle fit: 117.5° (R²=0.999) | • Ellipse fit: 126.5° (R²=0.999) | • Polynomial: 125.1° (R²=0.841) | • Young-Laplace: 117.0° (R²=0.998, Bo=1.00e-4, residual=0.043) |  | Scale: 10.000 um/px (approximate) |  | Drop radius: 0.7843 mm | Bo_physical: 8.27e-2 | Angle calibration: disabled_untrusted_profile | Symmetry score: 0.11 |  | Surface: Hydrophobic | Contour: 274 points | Background: Light |  | ⚠️ Physical units are approximate. Add scale calibration for scientific metrology. | "
"Screenshot (587).png","Fitting/Screenshot (587).png","OK","120.182347","122.385154","119.105609","7.235394","Hydrophobic","-1.419554","0.541667","0.439466","0.107673","117.473600","126.520499","125.077642","116.970539","0.998886","0.999231","0.997990","{circle: 0.24176386577725695, circle_local: 0.2472977880976519, ellipse: 0.15428178186727917, polynomial: 0.05616394667215415, young_laplace: 0.3004926175856578}","{circle: {is_valid: true, invalid_reason: null}, circle_local: {is_valid: true, invalid_reason: null}, ellipse: {is_valid: true, invalid_reason: null}, polynomial: {is_valid: true, invalid_reason: null}, young_laplace: {is_valid: true, invalid_reason: null}}","🎯 Contact Angle: 120.18° ± 7.24° |  | Left: 122.4° | Right: 119.1° | Hysteresis: 3.3° | Baseline tilt: -1.42° (silhouette, conf=0.54) | Valid methods: 5/5 |  | Methods: | • Circle fit: 117.5° (R²=0.999) | • Ellipse fit: 126.5° (R²=0.999) | • Polynomial: 125.1° (R²=0.841) | • Young-Laplace: 117.0° (R²=0.998, Bo=1.00e-4, residual=0.043) |  | Scale: 10.000 um/px (approximate) |  | Drop radius: 0.7843 mm | Bo_physical: 8.27e-2 | Angle calibration: disabled_untrusted_profile | Symmetry score: 0.11 |  | Surface: Hydrophobic | Contour: 274 points | Background: Light |  | ⚠️ Physical units are approximate. Add scale calibration for scientific metrology. | "
"Screenshot (588).png","Fitting/Screenshot (588).png","OK","121.262049","123.807844","119.234614","7.545617","Hydrophobic","-1.658605","0.533646","0.345128","0.054950","118.718268","128.392686","131.768123","118.501973","0.998767","0.999134","0.999735","{circle: 0.20229752212127286, circle_local: 0.2065889533806902, ellipse: 0.1242491013897419, polynomial: 0.04189693396326826, young_laplace: 0.42496748914502674}","{circle: {is_valid: true, invalid_reason: null}, circle_local: {is_valid: true, invalid_reason: null}, ellipse: {is_valid: true, invalid_reason: null}, polynomial: {is_valid: true, invalid_reason: null}, young_laplace: {is_valid: true, invalid_reason: null}}","🎯 Contact Angle: 121.26° ± 7.55° |  | Left: 123.8° | Right: 119.2° | Hysteresis: 4.6° | Baseline tilt: -1.66° (silhouette, conf=0.53) | Valid methods: 5/5 |  | Methods: | • Circle fit: 118.7° (R²=0.999) | • Ellipse fit: 128.4° (R²=0.999) | • Polynomial: 131.8° (R²=0.815) | • Young-Laplace: 118.5° (R²=1.000, Bo=1.00e-4, residual=0.016) |  | Scale: 10.000 um/px (approximate) |  | Drop radius: 0.8283 mm | Bo_physical: 9.23e-2 | Angle calibration: disabled_untrusted_profile | Symmetry score: 0.05 |  | Surface: Hydrophobic | Contour: 302 points | Background: Light |  | ⚠️ Physical units are approximate. Add scale calibration for scientific metrology. | "
"Screenshot (589).png","Fitting/Screenshot (589).png","OK","135.778570","135.501773","135.195017","2.282059","Hydrophobic","-2.091844","0.535651","0.735205","0.745336","135.801977","136.831014","130.978311","135.777281","0.999943","0.999983","0.999946","{circle: 0.1319355259722499, circle_local: 0.1272866671815501, ellipse: 0.11776534526694322, polynomial: 0.09206194484092492, young_laplace: 0.5309505167383319}","{circle: {is_valid: true, invalid_reason: null}, circle_local: {is_valid: true, invalid_reason: null}, ellipse: {is_valid: true, invalid_reason: null}, polynomial: {is_valid: true, invalid_reason: null}, young_laplace: {is_valid: true, invalid_reason: null}}","🎯 Contact Angle: 135.78° ± 2.28° |  | Left: 135.5° | Right: 135.2° | Hysteresis: 0.3° | Baseline tilt: -2.09° (silhouette, conf=0.54) | Valid methods: 5/5 |  | Methods: | • Circle fit: 135.8° (R²=1.000) | • Ellipse fit: 136.8° (R²=1.000) | • Polynomial: 131.0° (R²=0.990) | • Young-Laplace: 135.8° (R²=1.000, Bo=1.00e-4, residual=0.007) |  | Scale: 10.000 um/px (approximate) |  | Drop radius: 0.6801 mm | Bo_physical: 6.22e-2 | Angle calibration: disabled_untrusted_profile | Symmetry score: 0.75 |  | Surface: Hydrophobic | Contour: 298 points | Background: Light |  | ⚠️ Physical units are approximate. Add scale calibration for scientific metrology. | "
"Screenshot (590).png","Fitting/Screenshot (590).png","OK","133.136901","133.359316","131.854361","2.815318","Hydrophobic","-2.429853","0.541667","0.485729","0.462228","132.123257","136.801845","131.420883","131.473172","0.999274","0.999484","0.998382","{circle: 0.20148841113587498, circle_local: 0.1777616135100293, ellipse: 0.13342960450649502, polynomial: 0.13921031374178472, young_laplace: 0.348110057105816}","{circle: {is_valid: true, invalid_reason: null}, circle_local: {is_valid: true, invalid_reason: null}, ellipse: {is_valid: true, invalid_reason: null}, polynomial: {is_valid: true, invalid_reason: null}, young_laplace: {is_valid: true, invalid_reason: null}}","🎯 Contact Angle: 133.14° ± 2.82° |  | Left: 133.4° | Right: 131.9° | Hysteresis: 1.5° | Baseline tilt: -2.43° (silhouette, conf=0.54) | Valid methods: 5/5 |  | Methods: | • Circle fit: 132.1° (R²=0.999) | • Ellipse fit: 136.8° (R²=0.999) | • Polynomial: 131.4° (R²=0.915) | • Young-Laplace: 131.5° (R²=0.998, Bo=1.00e-4, residual=0.039) |  | Scale: 10.000 um/px (approximate) |  | Drop radius: 0.6599 mm | Bo_physical: 5.86e-2 | Angle calibration: disabled_untrusted_profile | Symmetry score: 0.46 |  | Surface: Hydrophobic | Contour: 292 points | Background: Light |  | ⚠️ Physical units are approximate. Add scale calibration for scientific metrology. | "
"Screenshot (591).png","Fitting/Screenshot (591).png","OK","124.968493","125.145303","123.815417","5.483790","Hydrophobic","-2.207112","0.532786","0.400179","0.419123","123.203213","128.394142","125.121405","122.625109","0.998232","0.998774","0.998274","{circle: 0.21720777155596, circle_local: 0.21365329114573728, ellipse: 0.16381732268006746, polynomial: 0.044396950833812544, young_laplace: 0.3609246637844228}","{circle: {is_valid: true, invalid_reason: null}, circle_local: {is_valid: true, invalid_reason: null}, ellipse: {is_valid: true, invalid_reason: null}, polynomial: {is_valid: true, invalid_reason: null}, young_laplace: {is_valid: true, invalid_reason: null}}","🎯 Contact Angle: 124.97° ± 5.48° |  | Left: 125.1° | Right: 123.8° | Hysteresis: 1.3° | Baseline tilt: -2.21° (silhouette, conf=0.53) | Valid methods: 5/5 |  | Methods: | • Circle fit: 123.2° (R²=0.998) | • Ellipse fit: 128.4° (R²=0.999) | • Polynomial: 125.1° (R²=0.738) | • Young-Laplace: 122.6° (R²=0.998, Bo=1.00e-4, residual=0.040) |  | Scale: 10.000 um/px (approximate) |  | Drop radius: 0.8399 mm | Bo_physical: 9.49e-2 | Angle calibration: disabled_untrusted_profile | Symmetry score: 0.42 |  | Surface: Hydrophobic | Contour: 296 points | Background: Light |  | ⚠️ Physical units are approximate. Add scale calibration for scientific metrology. | "
"Screenshot (592).png","Fitting/Screenshot (592).png","OK","145.073703","142.786976","147.360430","4.779173","Hydrophobic","3.629186","0.224162","0.645259","0.000000","","147.198441","143.560492","","","0.984823","","{ellipse: 0.41595156609890094, polynomial: 0.5840484339010992}","{circle: {is_valid: false, invalid_reason: angle_out_of_range}, ellipse: {is_valid: true, invalid_reason: null}, polynomial: {is_valid: true, invalid_reason: null}, young_laplace: {is_valid: false, invalid_reason: cross_method_outlier}}","🎯 Contact Angle: 145.07° ± 4.78° |  | Left: 142.8° | Right: 147.4° | Hysteresis: 4.6° | Baseline tilt: 3.63° (contour, conf=0.22) | Valid methods: 2/4 |  | Methods: | • Circle fit: Rejected (angle out of range; R²=0.980) | • Ellipse fit: 147.2° (R²=0.985) | • Polynomial: 143.6° (R²=0.999) | • Young-Laplace: Rejected (cross-method outlier; R²=0.981) |  | Scale: 10.000 um/px (approximate) |  | Drop radius: 1.9149 mm | Bo_physical: 4.93e-1 | Angle calibration: disabled_untrusted_profile | Symmetry score: 0.00 |  | Surface: Hydrophobic | Contour: 2138 points | Background: Light |  | ⚠️ Physical units are approximate. Add scale calibration for scientific metrology. | "
